# iteration				N = 1 :			 N = 2 :		    N = 10 : 		 N = 100 :
        2057         3.39307         1.30354       -0.332667         3.65098
        2058        -0.73404         1.27332        0.695465        -1.05017
        2059        -5.87315        -3.18624        0.173601        0.144513
        2060         1.50863        0.727228         3.17289       -0.020167
        2061         1.89574         1.42718         12.0527       -0.868654
        2062       -0.634742         21.9398         4.75588       -0.691809
        2063        -3.69091        -1.61216       0.0836658        -1.50698
        2064         5.07132           2.289        0.738044        0.111217
        2065        0.996618        0.866722        0.218169        0.394135
        2066        0.131415        0.753255         1.57693        -2.16696
        2067          3.4825        0.929774        -2.24826        0.201356
        2068         -7.3632        -3.48277       -0.961776        0.385928
        2069        -1.42909       -0.191525         1.45351        -13.3182
        2070         -2.3458       -0.280944         2.56607         1.06773
        2071        0.702577        0.943851        0.356491        -1.39818
        2072         4.27643          2.0135       -0.337536        -2.14737
        2073         1.43938        0.804775        -2.04338       -0.945705
        2074        0.741364        -1.01155        -1.75366        -3.23468
        2075        0.209656        0.914982         2.12505        -2.82227
        2076         1.61685         9.54711         3.06927        0.545671
        2077         1.44327         1.81923      -0.0693523         3.42731
        2078         20.5655         10.9229         2.92051        0.836241
        2079        0.689129       0.0332314        -1.30229       0.0521331
        2080         10.1508         5.10169         7.51667          2.1867
        2081         23.1127         12.8356         3.37364        0.157323
        2082        -4.88008        -1.55052       -0.199592       -0.408437
        2083          2.0091         1.21705        -0.79877        -4.48551
        2084        0.651944         103.685        -309.922         -31.439
        2085         2.39513         1.20934         1.11262         2.05536
        2086        0.765444        -0.11201       -0.854094        -3.80526
        2087       0.0613753       -0.202959          4.0703            2.13
        2088        0.376318       -0.743098       -0.600593        0.629879
        2089       -0.469946         1.39558         6.93201        0.534861
        2090        0.194975        -2.63483        -1.04826        0.356078
        2091         6.67496         3.40437       -0.242785        -2.91571
        2092       -0.990378       -0.283064        -1.37308        -1.06223
        2093       0.0687407        -1.63015         1.42852      -0.0746721
        2094        0.493591        0.627286       -0.825375        -6.22302
        2095       -0.604355        -0.35759       -0.970331        0.677241
        2096       -0.431118       0.0244548        -0.32018        -2.00874
        2097         3.87802         2.92193        0.770354        -2.68666
        2098        -12.2094        -10.8233       -0.826103       -0.229216
        2099       -0.372191       -0.487285        0.449483       -0.383856
        2100       0.0678338       -0.890548       -0.895978        -32.9457
        2101        -2.60883       -0.909998         0.33169         3.12469
        2102        -10.8714        -5.58475       -0.938241        -2.09649
        2103        0.479198       -0.696218        0.707211        -2.83639
        2104        -1.34963         0.13831         -1.5287        0.057614
        2105         0.63021      0.00784305       -0.603782          2.9221
        2106         3.25318         1.10481          0.5198        0.320546
        2107         0.38323        -4.36056       -0.843933          11.615
        2108         1.95733         1.32539        0.224022      -0.0566041
